title;link;rub_price;year;mileage;engine_capacity;hp;fuel_type;gearbox;carbody;city;ad_living_time;transmission;color
27.0;https://auto.ru/cars/used/sale/mercedes/vito/1104263529-94feb493/;1360000.0;2012.0;300000.0;2.1;95.0;1.0;3.0;17.0;104.0;22 минуты назад;2.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105138889-600b309a/;1400000.0;2021.0;8000.0;1.4;100.0;0.0;1.0;15.0;104.0;46 минут назад;1.0;8.0
61.0;https://auto.ru/cars/used/sale/ford/kuga/1104817618-ac1810e9/;1700000.0;2017.0;109000.0;1.5;150.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1104234094-e488bb9a/;920000.0;2018.0;60000.0;1.6;105.0;0.0;1.0;15.0;104.0;22 минуты назад;1.0;11.0
5.0;https://auto.ru/cars/used/sale/subaru/forester/1105013866-367eeab7/;1780000.0;2016.0;135000.0;2.0;150.0;0.0;3.0;3.0;57.0;3 часа назад;0.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/kaptur/1104820446-eb4e4800/;1100000.0;2017.0;133000.0;1.6;114.0;0.0;3.0;3.0;113.0;1 час назад;1.0;5.0
15.0;https://auto.ru/cars/used/sale/kia/optima/1105099509-ef0aeb43/;2000000.0;2018.0;129000.0;2.0;150.0;0.0;3.0;15.0;104.0;21 минута назад;1.0;11.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105058045-8f4c941a/;2080000.0;2019.0;158000.0;2.0;150.0;1.0;2.0;3.0;104.0;21 минута назад;0.0;9.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1104610354-0d834018/;1420000.0;2017.0;20000.0;1.5;182.0;0.0;1.0;15.0;135.0;3 минуты назад;1.0;5.0
20.0;https://auto.ru/cars/used/sale/opel/zafira_life/1104961630-4158d480/;3430000.0;2019.0;54000.0;2.0;150.0;1.0;3.0;17.0;104.0;22 минуты назад;0.0;1.0
5.0;https://auto.ru/cars/used/sale/subaru/forester/1105162257-ed5ba05b/;3370000.0;2018.0;55000.0;1.8;177.0;0.0;0.0;3.0;104.0;21 минута назад;0.0;11.0
52.0;https://auto.ru/cars/used/sale/suzuki/vitara/1104813152-1ec3aafc/;1650000.0;2020.0;12000.0;1.4;140.0;0.0;1.0;3.0;79.0;35 минут назад;1.0;11.0
1.0;https://auto.ru/cars/used/sale/daewoo/nexia/1104600019-fc313e73/;170000.0;2011.0;163000.0;1.5;80.0;0.0;3.0;15.0;87.0;17 минут назад;1.0;15.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1105294811-b4d17768/;1350000.0;2012.0;96000.0;2.0;146.0;0.0;0.0;3.0;114.0;22 минуты назад;0.0;11.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1105090647-61be915e/;1450000.0;2017.0;54000.0;1.6;128.0;1.0;3.0;3.0;62.0;5 минут назад;1.0;9.0
27.0;https://auto.ru/cars/used/sale/mercedes/c_klasse/1105055722-9876a4c2/;1250000.0;2013.0;147000.0;2.1;204.0;1.0;1.0;2.0;104.0;2 часа назад;2.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/largus/1104096464-20528b24/;380000.0;2013.0;169000.0;1.6;106.0;0.0;3.0;9.0;104.0;4 часа назад;1.0;8.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1104674669-78f12b33/;1410000.0;2020.0;38000.0;1.6;110.0;0.0;1.0;7.0;104.0;4 часа назад;1.0;5.0
11.0;https://auto.ru/cars/used/sale/haval/f7x/1102166496-6447fc2c/;1910000.0;2019.0;60000.0;2.0;190.0;0.0;2.0;3.0;104.0;4 часа назад;0.0;9.0
12.0;https://auto.ru/cars/used/sale/skoda/yeti/1104799325-26fcaa6a/;1460000.0;2016.0;43000.0;1.6;105.0;1.0;3.0;3.0;113.0;1 час назад;1.0;11.0
6.0;https://auto.ru/cars/used/sale/honda/cr_v/1105146051-b93844bf/;1890000.0;2014.0;137000.0;2.2;150.0;1.0;3.0;3.0;114.0;22 минуты назад;0.0;3.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1104730617-35eb0160/;710000.0;2017.0;197000.0;1.5;109.0;1.0;3.0;3.0;125.0;1 час назад;0.0;11.0
35.0;https://auto.ru/cars/used/sale/ravon/r2/1105157347-58453290/;660000.0;2017.0;13000.0;1.3;85.0;0.0;1.0;1.0;125.0;1 час назад;1.0;7.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1105283596-c8ba1dd0/;2120000.0;2017.0;53000.0;2.0;150.0;0.0;1.0;15.0;125.0;1 час назад;1.0;11.0
21.0;https://auto.ru/cars/used/sale/genesis/g70/1105215018-87257473/;2660000.0;2020.0;7000.0;2.2;202.0;1.0;1.0;15.0;104.0;4 часа назад;2.0;11.0
36.0;https://auto.ru/cars/used/sale/bmw/5er/1105295523-131cb96e/;1440000.0;2014.0;281000.0;3.0;306.0;0.0;1.0;15.0;104.0;3 часа назад;2.0;11.0
5.0;https://auto.ru/cars/used/sale/subaru/legacy/1104829310-82eb1c38/;930000.0;2011.0;225000.0;2.0;150.0;0.0;3.0;15.0;104.0;22 минуты назад;0.0;1.0
36.0;https://auto.ru/cars/used/sale/bmw/3er/1105272721-18462795/;;2021.0;11000.0;3.0;374.0;0.0;1.0;15.0;135.0;NODATA;0.0;9.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105014018-46d878ab/;1500000.0;2012.0;114000.0;2.0;200.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;9.0
15.0;https://auto.ru/cars/used/sale/kia/sorento/1105234654-7e7affb6/;3300000.0;2020.0;16000.0;2.4;188.0;0.0;1.0;3.0;104.0;21 минута назад;1.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1105003862-c7aba584/;2370000.0;2020.0;29000.0;2.0;150.0;0.0;1.0;15.0;104.0;22 минуты назад;1.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/s_klasse/1104251617-40fb8f79/;6460000.0;2018.0;99000.0;4.0;469.0;0.0;1.0;15.0;104.0;22 минуты назад;0.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/gle_klasse/1104058313-87e11cfa/;5610000.0;2019.0;53000.0;2.9;330.0;1.0;1.0;3.0;104.0;32 минуты назад;0.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/ceed/1105276586-03c7f947/;1130000.0;2016.0;147000.0;1.6;130.0;0.0;1.0;16.0;114.0;22 минуты назад;1.0;8.0
61.0;https://auto.ru/cars/used/sale/ford/mondeo/1105178516-08c9e965/;570000.0;2008.0;182000.0;2.0;145.0;0.0;3.0;15.0;104.0;21 минута назад;1.0;8.0
54.0;https://auto.ru/cars/used/sale/audi/a5/1105038358-83a51e75/;1350000.0;2013.0;187000.0;2.0;225.0;0.0;2.0;7.0;104.0;22 минуты назад;0.0;3.0
48.0;https://auto.ru/cars/used/sale/vaz/2170/1104830194-d365625f/;190000.0;2010.0;96000.0;1.6;98.0;0.0;3.0;1.0;79.0;35 минут назад;1.0;8.0
30.0;https://auto.ru/cars/used/sale/seat/ibiza/1104103803-496bb457/;530000.0;2013.0;184000.0;1.4;150.0;0.0;2.0;1.0;104.0;46 минут назад;1.0;6.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1105099503-d88d6870/;3170000.0;2014.0;164000.0;3.0;173.0;1.0;3.0;3.0;104.0;21 минута назад;0.0;1.0
17.0;https://auto.ru/cars/used/sale/mini/hatch/1104932301-fb301b9d/;1820000.0;2018.0;79000.0;1.5;116.0;1.0;3.0;1.0;104.0;22 минуты назад;1.0;3.0
48.0;https://auto.ru/cars/used/sale/vaz/2121/1104166656-9c383b4c/;160000.0;2000.0;190000.0;1.7;79.0;0.0;3.0;10.0;135.0;4 минуты назад;0.0;6.0
48.0;https://auto.ru/cars/used/sale/vaz/largus/1104872962-62c90cea/;720000.0;2016.0;150000.0;1.6;106.0;2.0;3.0;9.0;104.0;22 минуты назад;1.0;11.0
20.0;https://auto.ru/cars/used/sale/opel/meriva/1105060573-ab7e0991/;760000.0;2012.0;65000.0;1.7;100.0;1.0;1.0;4.0;104.0;22 минуты назад;1.0;9.0
5.0;https://auto.ru/cars/used/sale/subaru/legacy/1105028949-84b50c70/;790000.0;2008.0;186000.0;3.0;245.0;0.0;1.0;16.0;104.0;22 минуты назад;0.0;11.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1104957972-1c8032d4/;1130000.0;2012.0;130000.0;2.4;170.0;0.0;0.0;3.0;114.0;22 минуты назад;0.0;1.0
19.0;https://auto.ru/cars/used/sale/jaguar/xf/1105099500-64f84091/;1380000.0;2013.0;168000.0;2.2;200.0;1.0;1.0;15.0;104.0;21 минута назад;2.0;11.0
5.0;https://auto.ru/cars/used/sale/subaru/legacy/1105028949-84b50c70/;790000.0;2008.0;186000.0;3.0;245.0;0.0;1.0;16.0;104.0;22 минуты назад;0.0;11.0
31.0;https://auto.ru/cars/used/sale/peugeot/308/1104936205-b70a0fff/;470000.0;2010.0;159000.0;1.6;140.0;0.0;1.0;1.0;104.0;22 минуты назад;1.0;8.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1104735231-1ccdf529/;760000.0;2019.0;132000.0;1.4;125.0;0.0;3.0;15.0;122.0;1 час назад;1.0;11.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1105162247-e45540bc/;990000.0;2011.0;184000.0;2.5;179.0;0.0;1.0;15.0;104.0;21 минута назад;1.0;1.0
17.0;https://auto.ru/cars/used/sale/mini/hatch/1104970070-5bdfed24/;490000.0;2006.0;259000.0;1.4;75.0;1.0;3.0;11.0;104.0;22 минуты назад;1.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/glk_klasse/1105139380-c3509d43/;1910000.0;2013.0;117000.0;3.5;249.0;0.0;1.0;3.0;104.0;21 минута назад;0.0;11.0
25.0;https://auto.ru/cars/used/sale/cadillac/srx/1105180590-b26bc357/;1620000.0;2013.0;145000.0;3.6;308.0;0.0;1.0;3.0;104.0;21 минута назад;0.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/touareg/1105266845-29db45cd/;3440000.0;2017.0;77000.0;3.0;262.0;1.0;1.0;3.0;114.0;22 минуты назад;0.0;8.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1104848191-ff7f1ed3/;1370000.0;2013.0;148000.0;2.0;180.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/touareg/1105088236-889abbe4/;2020000.0;2012.0;101000.0;3.6;249.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;5.0
51.0;https://auto.ru/cars/used/sale/nissan/murano/1104918441-e85e14ef/;1520000.0;2014.0;140000.0;3.5;249.0;0.0;0.0;3.0;104.0;22 минуты назад;0.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1104799905-6799eb6f/;760000.0;2008.0;218000.0;2.4;167.0;0.0;1.0;15.0;114.0;22 минуты назад;0.0;8.0
13.0;https://auto.ru/cars/used/sale/mazda/tribute/1104818777-a59bae1b/;360000.0;2002.0;353000.0;2.0;129.0;0.0;3.0;3.0;79.0;36 минут назад;0.0;3.0
48.0;https://auto.ru/cars/used/sale/vaz/largus/1104872962-62c90cea/;720000.0;2016.0;150000.0;1.6;106.0;2.0;3.0;9.0;104.0;22 минуты назад;1.0;11.0
6.0;https://auto.ru/cars/used/sale/honda/cr_v/1105111218-7351d9b6/;1620000.0;2013.0;190000.0;2.0;150.0;0.0;3.0;3.0;104.0;21 минута назад;1.0;8.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/pajero_sport/1103548043-2bf20caa/;470000.0;2004.0;294000.0;3.0;170.0;0.0;3.0;3.0;113.0;33 минуты назад;0.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1104842518-9e657f0f/;690000.0;2016.0;149000.0;1.4;107.0;0.0;1.0;1.0;79.0;36 минут назад;1.0;2.0
49.0;https://auto.ru/cars/used/sale/volkswagen/passat_cc/1105070709-97943e85/;640000.0;2009.0;154000.0;1.8;152.0;0.0;3.0;15.0;104.0;28 минут назад;1.0;1.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1104805115-247e2730/;490000.0;2008.0;193000.0;1.6;100.0;0.0;1.0;1.0;104.0;22 минуты назад;1.0;13.0
19.0;https://auto.ru/cars/used/sale/jaguar/xf/1105099500-64f84091/;1380000.0;2013.0;168000.0;2.2;200.0;1.0;1.0;15.0;104.0;22 минуты назад;2.0;11.0
37.0;https://auto.ru/cars/used/sale/volvo/s40/1105037055-21ac24e4/;670000.0;2008.0;150000.0;1.6;115.0;1.0;3.0;15.0;104.0;22 минуты назад;1.0;3.0
33.0;https://auto.ru/cars/used/sale/lexus/lx/1105292626-e2ce7b82/;;2016.0;142000.0;4.5;272.0;1.0;1.0;3.0;135.0;NODATA;0.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/cls_klasse/1104846296-c2ce0647/;1810000.0;2013.0;162000.0;3.0;265.0;1.0;1.0;15.0;104.0;22 минуты назад;2.0;1.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1105172573-57066975/;2940000.0;2015.0;127000.0;3.0;190.0;1.0;3.0;3.0;104.0;21 минута назад;0.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/vesta/1105219881-521fe179/;1060000.0;2020.0;26000.0;1.6;106.0;0.0;3.0;16.0;114.0;31 минута назад;1.0;1.0
54.0;https://auto.ru/cars/used/sale/audi/a6/1104928666-06b2e31a/;3070000.0;2020.0;23000.0;2.0;299.0;3.0;2.0;15.0;104.0;4 часа назад;0.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/antara/1104944085-a9bf3fc9/;930000.0;2012.0;149000.0;2.0;170.0;1.0;3.0;3.0;97.0;45 минут назад;1.0;0.0
27.0;https://auto.ru/cars/used/sale/mercedes/glc_klasse/1105099502-23523c00/;2920000.0;2015.0;109000.0;2.0;211.0;3.0;1.0;3.0;104.0;22 минуты назад;0.0;11.0
27.0;https://auto.ru/cars/used/sale/mercedes/cla_klasse/1104959670-150e68f3/;1860000.0;2015.0;74000.0;1.6;122.0;0.0;3.0;15.0;104.0;31 минута назад;1.0;11.0
58.0;https://auto.ru/cars/used/sale/infiniti/qx50/1104714230-71009ba7/;1510000.0;2013.0;152000.0;2.5;222.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/picanto/1103892546-4399630e/;370000.0;2010.0;101000.0;1.0;60.0;0.0;3.0;1.0;104.0;56 минут назад;1.0;2.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1104985584-9b1b1787/;1480000.0;2018.0;29000.0;2.0;149.0;0.0;1.0;3.0;62.0;48 минут назад;1.0;8.0
12.0;https://auto.ru/cars/used/sale/skoda/fabia/1104829317-2c24befb/;270000.0;2006.0;301000.0;2.0;115.0;0.0;3.0;1.0;104.0;22 минуты назад;1.0;2.0
33.0;https://auto.ru/cars/used/sale/lexus/rx/1105172570-61bb0394/;2090000.0;2011.0;110000.0;3.5;277.0;0.0;1.0;3.0;104.0;21 минута назад;0.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105049068-45c0d911/;390000.0;2005.0;213000.0;1.4;80.0;0.0;3.0;1.0;104.0;22 минуты назад;1.0;9.0
6.0;https://auto.ru/cars/used/sale/honda/cr_v/1104692059-1cbc31dc/;1010000.0;2007.0;252000.0;2.2;140.0;1.0;1.0;3.0;104.0;22 минуты назад;1.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/stinger/1105209737-4d971d12/;2510000.0;2018.0;23000.0;2.2;200.0;1.0;1.0;7.0;114.0;32 минуты назад;2.0;9.0
55.0;https://auto.ru/cars/used/sale/hyundai/tucson/1104101578-d4f52757/;760000.0;2008.0;191000.0;2.0;140.0;1.0;3.0;3.0;104.0;21 минута назад;1.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/sorento/1105185354-21dbd760/;2440000.0;2016.0;167000.0;2.0;186.0;1.0;1.0;3.0;104.0;21 минута назад;1.0;8.0
13.0;https://auto.ru/cars/used/sale/mazda/tribute/1104818777-a59bae1b/;360000.0;2002.0;353000.0;2.0;129.0;0.0;3.0;3.0;79.0;36 минут назад;0.0;3.0
54.0;https://auto.ru/cars/used/sale/audi/q5/1104276168-e44623cc/;1920000.0;2012.0;100000.0;3.0;272.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;5.0
27.0;https://auto.ru/cars/used/sale/mercedes/m_klasse/1103978083-c2dd2674/;1380000.0;2010.0;164000.0;3.0;231.0;1.0;1.0;3.0;104.0;23 минуты назад;0.0;13.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser/1104957313-39c83488/;5240000.0;2016.0;90000.0;4.0;271.0;0.0;3.0;3.0;104.0;22 минуты назад;0.0;11.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser/1105183153-111063a0/;;2015.0;77000.0;4.0;271.0;0.0;1.0;3.0;135.0;NODATA;0.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/antara/1105102527-752d7e5c/;1080000.0;2014.0;251000.0;3.0;249.0;0.0;1.0;3.0;114.0;22 минуты назад;0.0;1.0
36.0;https://auto.ru/cars/used/sale/bmw/x5/1104911092-a50b3719/;7100000.0;2019.0;51000.0;3.0;394.0;3.0;1.0;3.0;104.0;31 минута назад;0.0;9.0
34.0;https://auto.ru/cars/used/sale/geely/mk_cross/1104266220-ce703975/;320000.0;2011.0;70000.0;1.5;94.0;0.0;3.0;1.0;84.0;4 часа назад;1.0;1.0
13.0;https://auto.ru/cars/used/sale/mazda/6/1105112639-ab872a4b/;1320000.0;2014.0;146000.0;2.0;165.0;0.0;1.0;15.0;104.0;22 минуты назад;1.0;2.0
17.0;https://auto.ru/cars/used/sale/mini/hatch/1104665054-056fa14b/;1420000.0;2014.0;124000.0;2.0;192.0;0.0;1.0;11.0;104.0;32 минуты назад;1.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/kaptur/1105266842-acea82be/;1330000.0;2018.0;43000.0;2.0;143.0;0.0;1.0;3.0;114.0;22 минуты назад;0.0;5.0
27.0;https://auto.ru/cars/used/sale/mercedes/v_klasse/1104005145-1d5b5288/;7670000.0;2015.0;199000.0;2.0;190.0;1.0;1.0;17.0;104.0;34 минуты назад;0.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/cla_klasse/1104959670-150e68f3/;1860000.0;2015.0;74000.0;1.6;122.0;0.0;3.0;15.0;104.0;31 минута назад;1.0;11.0
54.0;https://auto.ru/cars/used/sale/audi/a4/1105185360-92e60c35/;2720000.0;2016.0;66000.0;2.0;249.0;0.0;2.0;15.0;104.0;21 минута назад;0.0;9.0
50.0;https://auto.ru/cars/used/sale/chevrolet/niva/1104828664-4983ebaa/;320000.0;2012.0;150000.0;1.7;80.0;0.0;3.0;3.0;79.0;36 минут назад;0.0;11.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105266839-e91e50dd/;790000.0;2016.0;147000.0;1.4;125.0;0.0;2.0;15.0;114.0;22 минуты назад;1.0;11.0
54.0;https://auto.ru/cars/used/sale/audi/q7/1104949854-f5c0d7af/;2140000.0;2013.0;191000.0;4.2;350.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;9.0
33.0;https://auto.ru/cars/used/sale/lexus/rx/1105172570-61bb0394/;2090000.0;2011.0;110000.0;3.5;277.0;0.0;1.0;3.0;104.0;21 минута назад;0.0;1.0
33.0;https://auto.ru/cars/used/sale/lexus/rx/1104679439-cb69fa27/;3540000.0;2017.0;79000.0;2.0;238.0;0.0;1.0;3.0;113.0;30 минут назад;1.0;11.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105079764-349bd0be/;1380000.0;2020.0;16000.0;1.4;125.0;0.0;2.0;7.0;104.0;46 минут назад;1.0;8.0
31.0;https://auto.ru/cars/used/sale/peugeot/307/1105178514-ddb39dbe/;410000.0;2007.0;145000.0;2.0;140.0;0.0;3.0;11.0;104.0;21 минута назад;1.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1104278156-81f904fc/;1680000.0;2017.0;56000.0;2.0;240.0;1.0;2.0;3.0;104.0;32 минуты назад;0.0;5.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1105288063-18f63ca8/;1420000.0;2014.0;53000.0;3.0;230.0;0.0;1.0;3.0;114.0;22 минуты назад;0.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/ix35/1105288064-835c2a8f/;1110000.0;2014.0;135000.0;2.0;136.0;1.0;1.0;3.0;114.0;22 минуты назад;0.0;13.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1104883561-072a6409/;870000.0;2018.0;79000.0;1.4;100.0;0.0;3.0;15.0;26.0;1 час назад;1.0;11.0
51.0;https://auto.ru/cars/used/sale/nissan/tiida/1104927546-ac824122/;570000.0;2010.0;161000.0;1.6;110.0;0.0;3.0;15.0;104.0;22 минуты назад;1.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105045878-7a8a8c9c/;1030000.0;2018.0;85000.0;1.4;100.0;0.0;3.0;1.0;97.0;45 минут назад;1.0;12.0
20.0;https://auto.ru/cars/used/sale/opel/mokka/1105266840-673d9dbd/;910000.0;2014.0;80000.0;1.6;136.0;1.0;3.0;3.0;114.0;22 минуты назад;0.0;5.0
27.0;https://auto.ru/cars/used/sale/mercedes/glc_klasse/1105162439-d9052874/;3630000.0;2017.0;58000.0;2.1;204.0;1.0;1.0;3.0;104.0;31 минута назад;0.0;1.0
48.0;https://auto.ru/cars/used/sale/vaz/xray/1105197153-1f8df1b6/;1000000.0;2019.0;55000.0;1.8;122.0;0.0;3.0;1.0;114.0;39 минут назад;1.0;1.0
56.0;https://auto.ru/cars/used/sale/jeep/grand_cherokee/1105086426-f4ab2331/;1730000.0;2012.0;176000.0;3.6;286.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;8.0
54.0;https://auto.ru/cars/used/sale/audi/a6/1105058039-5fca00d8/;770000.0;2007.0;241000.0;2.7;180.0;1.0;1.0;15.0;104.0;22 минуты назад;1.0;8.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1105209744-f9063d17/;500000.0;2018.0;41000.0;1.6;106.0;0.0;2.0;15.0;114.0;33 минуты назад;1.0;1.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover/1104240882-8b9b4ede/;4020000.0;2015.0;104000.0;5.0;550.0;0.0;1.0;3.0;104.0;32 минуты назад;0.0;11.0
37.0;https://auto.ru/cars/used/sale/volvo/s60/1104816609-a5142ad6/;1400000.0;2014.0;190000.0;2.0;306.0;0.0;1.0;15.0;104.0;22 минуты назад;1.0;3.0
26.0;https://auto.ru/cars/used/sale/toyota/corolla/1105197152-500ea922/;2040000.0;2019.0;39000.0;1.6;122.0;0.0;3.0;15.0;114.0;32 минуты назад;1.0;13.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1105002260-220eae02/;2380000.0;2019.0;19000.0;2.5;197.0;3.0;0.0;3.0;104.0;31 минута назад;1.0;9.0
51.0;https://auto.ru/cars/used/sale/nissan/qashqai/1105266838-19da972e/;1410000.0;2015.0;169000.0;1.6;130.0;1.0;0.0;3.0;114.0;22 минуты назад;1.0;11.0
33.0;https://auto.ru/cars/used/sale/lexus/rx/1105058049-ea84183b/;2600000.0;2013.0;137000.0;3.5;277.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1104817635-684f4b21/;1040000.0;2011.0;211000.0;2.0;150.0;0.0;3.0;3.0;104.0;22 минуты назад;1.0;2.0
15.0;https://auto.ru/cars/used/sale/kia/venga/1104952102-50f01cb1/;600000.0;2012.0;135000.0;1.4;75.0;1.0;3.0;4.0;122.0;1 час назад;1.0;8.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1104246889-56423fea/;1180000.0;2012.0;142000.0;1.4;122.0;0.0;3.0;3.0;104.0;46 минут назад;1.0;0.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/pajero/1104922705-5ff2b65a/;1580000.0;2014.0;212000.0;3.0;178.0;0.0;1.0;3.0;5.0;36 минут назад;0.0;11.0
51.0;https://auto.ru/cars/used/sale/nissan/juke/1105162249-ca5aca17/;920000.0;2014.0;130000.0;1.6;190.0;0.0;0.0;3.0;104.0;22 минуты назад;0.0;2.0
15.0;https://auto.ru/cars/used/sale/kia/sorento/1104103785-918b2bf0/;1280000.0;2014.0;158000.0;2.4;175.0;0.0;3.0;3.0;104.0;46 минут назад;1.0;0.0
61.0;https://auto.ru/cars/used/sale/ford/mondeo/1105242549-e93f72e9/;650000.0;2009.0;299000.0;2.5;220.0;0.0;3.0;15.0;104.0;21 минута назад;1.0;2.0
49.0;https://auto.ru/cars/used/sale/volkswagen/transporter/1104754829-149e6e17/;2020000.0;2015.0;150000.0;2.0;204.0;0.0;2.0;17.0;104.0;1 час назад;0.0;11.0
54.0;https://auto.ru/cars/used/sale/audi/a8/1104816607-926d9d2f/;1590000.0;2013.0;131000.0;4.2;372.0;0.0;1.0;15.0;104.0;22 минуты назад;0.0;1.0
51.0;https://auto.ru/cars/used/sale/nissan/juke/1105087619-980954c6/;660000.0;2011.0;201000.0;1.5;114.0;0.0;0.0;3.0;104.0;3 часа назад;1.0;3.0
28.0;https://auto.ru/cars/used/sale/gaz/3102/1105002759-dfdb1482/;300000.0;2008.0;222000.0;2.4;137.0;0.0;3.0;15.0;124.0;3 часа назад;2.0;15.0
37.0;https://auto.ru/cars/used/sale/volvo/s60/1104816609-a5142ad6/;1400000.0;2014.0;190000.0;2.0;306.0;0.0;1.0;15.0;104.0;22 минуты назад;1.0;3.0
15.0;https://auto.ru/cars/used/sale/kia/ceed/1105280302-5682238d/;1210000.0;2018.0;97000.0;1.4;90.0;1.0;3.0;1.0;114.0;23 минуты назад;1.0;11.0
54.0;https://auto.ru/cars/used/sale/audi/q7/1105201605-b45ca8b9/;;2018.0;102000.0;2.0;252.0;0.0;1.0;3.0;135.0;NODATA;0.0;11.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1105102526-1066efe3/;2350000.0;2019.0;36000.0;2.5;206.0;0.0;1.0;15.0;114.0;22 минуты назад;1.0;8.0
27.0;https://auto.ru/cars/used/sale/mercedes/gle_klasse/1105099504-66217b71/;7790000.0;2021.0;1000.0;4.0;489.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;11.0
36.0;https://auto.ru/cars/used/sale/bmw/x3/1102912123-c1b71fe9/;3280000.0;2018.0;66000.0;2.0;249.0;0.0;1.0;3.0;104.0;32 минуты назад;0.0;8.0
